Price,GLD,WTI,DXY,SPX,BTC,SLV,COPPER,NG
Ticker,GLD,CL=F,DX-Y.NYB,^GSPC,BTC-USD,SLV,HG=F,NG=F
Date,,,,,,,,
2021-04-10,163.27000427246094,59.31999969482422,92.16000366210938,4128.7998046875,59793.234375,23.40999984741211,4.05049991607666,2.5260000228881836
2021-04-11,163.27000427246094,59.31999969482422,92.16000366210938,4128.7998046875,60204.96484375,23.40999984741211,4.05049991607666,2.5260000228881836
2021-04-12,162.27999877929688,59.70000076293945,92.13999938964844,4127.990234375,59893.453125,23.040000915527344,4.03000020980835,2.561000108718872
2021-04-13,163.42999267578125,60.18000030517578,91.8499984741211,4141.58984375,63503.45703125,23.510000228881836,4.043000221252441,2.61899995803833
2021-04-14,162.72000122070312,63.150001525878906,91.69000244140625,4124.66015625,63109.6953125,23.59000015258789,4.139999866485596,2.618000030517578
2021-04-15,165.35000610351562,63.459999084472656,91.66999816894531,4170.419921875,63314.01171875,24.030000686645508,4.230500221252441,2.6579999923706055
2021-04-16,166.35000610351562,63.130001068115234,91.55999755859375,4185.47021484375,61572.7890625,24.09000015258789,4.179999828338623,2.680000066757202
2021-04-17,166.35000610351562,63.130001068115234,91.55999755859375,4185.47021484375,60683.8203125,24.09000015258789,4.179999828338623,2.680000066757202
2021-04-18,166.35000610351562,63.130001068115234,91.55999755859375,4185.47021484375,56216.18359375,24.09000015258789,4.179999828338623,2.680000066757202
2021-04-19,165.88999938964844,63.380001068115234,91.06999969482422,4163.259765625,55724.265625,23.979999542236328,4.25,2.749000072479248
2021-04-20,166.47999572753906,62.439998626708984,91.23999786376953,4134.93994140625,56473.03125,23.959999084472656,4.223999977111816,2.7269999980926514
2021-04-21,168.1300048828125,61.349998474121094,91.16000366210938,4173.419921875,53906.08984375,24.700000762939453,4.286499977111816,2.691999912261963
2021-04-22,167.0399932861328,61.43000030517578,91.33000183105469,4134.97998046875,51762.2734375,24.209999084472656,4.2804999351501465,2.749000072479248
2021-04-23,166.39999389648438,62.13999938964844,90.86000061035156,4180.169921875,51093.65234375,24.139999389648438,4.3429999351501465,2.7300000190734863
2021-04-24,166.39999389648438,62.13999938964844,90.86000061035156,4180.169921875,50050.8671875,24.139999389648438,4.3429999351501465,2.7300000190734863
2021-04-25,166.39999389648438,62.13999938964844,90.86000061035156,4180.169921875,49004.25390625,24.139999389648438,4.3429999351501465,2.7300000190734863
2021-04-26,166.83999633789062,61.90999984741211,90.80999755859375,4187.6201171875,54021.75390625,24.299999237060547,4.447999954223633,2.7899999618530273
2021-04-27,166.4199981689453,62.939998626708984,90.91000366210938,4186.72021484375,55033.1171875,24.389999389648438,4.743000030517578,2.872999906539917
2021-04-28,166.91000366210938,63.86000061035156,90.61000061035156,4183.18017578125,54824.703125,24.399999618530273,4.5370001792907715,2.924999952316284
2021-04-29,166.22000122070312,65.01000213623047,90.61000061035156,4211.47021484375,53555.109375,24.25,4.493000030517578,2.9110000133514404
2021-04-30,165.66000366210938,63.58000183105469,91.27999877929688,4181.169921875,57750.17578125,24.010000228881836,4.479000091552734,2.930999994277954
2021-05-01,165.66000366210938,63.58000183105469,91.27999877929688,4181.169921875,57828.05078125,24.010000228881836,4.479000091552734,2.930999994277954
2021-05-02,165.66000366210938,63.58000183105469,91.27999877929688,4181.169921875,56631.078125,24.010000228881836,4.479000091552734,2.930999994277954
2021-05-03,167.80999755859375,64.48999786376953,90.94999694824219,4192.66015625,57200.29296875,24.959999084472656,4.543000221252441,2.9660000801086426
2021-05-04,166.5800018310547,65.69000244140625,91.29000091552734,4164.66015625,53333.5390625,24.56999969482422,4.535999774932861,2.9670000076293945
2021-05-05,167.27000427246094,65.62999725341797,91.30999755859375,4167.58984375,57424.0078125,24.56999969482422,4.539000034332275,2.937999963760376
2021-05-06,170.05999755859375,64.70999908447266,90.94999694824219,4201.6201171875,56396.515625,25.3700008392334,4.61899995803833,2.927999973297119
2021-05-07,171.58999633789062,64.9000015258789,90.2300033569336,4232.60009765625,57356.40234375,25.469999313354492,4.765999794006348,2.9579999446868896
2021-05-08,171.58999633789062,64.9000015258789,90.2300033569336,4232.60009765625,58803.77734375,25.469999313354492,4.765999794006348,2.9579999446868896
2021-05-09,171.58999633789062,64.9000015258789,90.2300033569336,4232.60009765625,58232.31640625,25.469999313354492,4.765999794006348,2.9579999446868896
2021-05-10,172.11000061035156,64.91999816894531,90.20999908447266,4188.43017578125,55859.796875,25.350000381469727,4.733500003814697,2.931999921798706
2021-05-11,172.13999938964844,65.27999877929688,90.13999938964844,4152.10009765625,56704.57421875,25.670000076293945,4.778500080108643,2.9549999237060547
2021-05-12,170.42999267578125,66.08000183105469,90.70999908447266,4063.0400390625,49150.53515625,25.09000015258789,4.752500057220459,2.9690001010894775
2021-05-13,171.1300048828125,63.81999969482422,90.75,4112.5,49716.19140625,25.15999984741211,4.70550012588501,2.9730000495910645
2021-05-14,172.69000244140625,65.37000274658203,90.31999969482422,4173.85009765625,49880.53515625,25.459999084472656,4.664000034332275,2.9609999656677246
2021-05-15,172.69000244140625,65.37000274658203,90.31999969482422,4173.85009765625,46760.1875,25.459999084472656,4.664000034332275,2.9609999656677246
2021-05-16,172.69000244140625,65.37000274658203,90.31999969482422,4173.85009765625,46456.05859375,25.459999084472656,4.664000034332275,2.9609999656677246
2021-05-17,174.6999969482422,66.2699966430664,90.22000122070312,4163.2900390625,43537.51171875,26.190000534057617,4.721499919891357,3.1089999675750732
2021-05-18,175.0399932861328,65.48999786376953,89.75,4127.830078125,42909.40234375,26.149999618530273,4.735499858856201,3.01200008392334
2021-05-19,175.16000366210938,63.36000061035156,90.19000244140625,4115.68017578125,37002.44140625,25.729999542236328,4.5894999504089355,2.9639999866485596
2021-05-20,175.9600067138672,62.04999923706055,89.80999755859375,4159.1201171875,40782.73828125,25.790000915527344,4.581999778747559,2.924999952316284
2021-05-21,176.0399932861328,63.58000183105469,90.0199966430664,4155.85986328125,37304.69140625,25.530000686645508,4.495999813079834,2.9059998989105225
2021-05-22,176.0399932861328,63.58000183105469,90.0199966430664,4155.85986328125,37536.6328125,25.530000686645508,4.495999813079834,2.9059998989105225
2021-05-23,176.0399932861328,63.58000183105469,90.0199966430664,4155.85986328125,34770.58203125,25.530000686645508,4.495999813079834,2.9059998989105225
2021-05-24,176.35000610351562,66.05000305175781,89.83000183105469,4197.0498046875,38705.98046875,25.75,4.541500091552734,2.885999917984009
2021-05-25,177.9499969482422,66.06999969482422,89.63999938964844,4188.1298828125,38402.22265625,25.989999771118164,4.521999835968018,2.9130001068115234
2021-05-26,177.63999938964844,66.20999908447266,90.04000091552734,4195.990234375,39294.19921875,25.670000076293945,4.5329999923706055,2.9839999675750732
2021-05-27,177.7100067138672,66.8499984741211,89.97000122070312,4200.8798828125,38436.96875,25.850000381469727,4.666500091552734,2.9579999446868896
2021-05-28,178.3800048828125,66.31999969482422,90.02999877929688,4204.10986328125,35697.60546875,25.899999618530273,4.682499885559082,2.9860000610351562
2021-05-29,178.3800048828125,66.31999969482422,90.02999877929688,4204.10986328125,34616.06640625,25.899999618530273,4.682499885559082,2.9860000610351562
2021-05-30,178.3800048828125,66.31999969482422,90.02999877929688,4204.10986328125,35678.12890625,25.899999618530273,4.682499885559082,2.9860000610351562
2021-05-31,178.3800048828125,66.31999969482422,90.02999877929688,4204.10986328125,37332.85546875,25.899999618530273,4.682499885559082,2.9860000610351562
2021-06-01,177.89999389648438,67.72000122070312,89.83000183105469,4202.0400390625,36684.92578125,25.84000015258789,4.6620001792907715,3.1040000915527344
2021-06-02,178.77000427246094,68.83000183105469,89.9000015258789,4208.1201171875,37575.1796875,26.149999618530273,4.599999904632568,3.075000047683716
2021-06-03,175.27000427246094,68.80999755859375,90.5,4192.85009765625,39208.765625,25.459999084472656,4.471499919891357,3.0409998893737793
2021-06-04,177.16000366210938,69.62000274658203,90.13999938964844,4229.89013671875,36894.40625,25.780000686645508,4.537499904632568,3.0969998836517334
2021-06-05,177.16000366210938,69.62000274658203,90.13999938964844,4229.89013671875,35551.95703125,25.780000686645508,4.537499904632568,3.0969998836517334
2021-06-06,177.16000366210938,69.62000274658203,90.13999938964844,4229.89013671875,35862.37890625,25.780000686645508,4.537499904632568,3.0969998836517334
2021-06-07,177.8699951171875,69.2300033569336,89.94999694824219,4226.52001953125,33560.70703125,25.899999618530273,4.534999847412109,3.069999933242798
2021-06-08,177.32000732421875,70.05000305175781,90.08000183105469,4227.259765625,33472.6328125,25.610000610351562,4.563000202178955,3.128000020980835
2021-06-09,176.97999572753906,69.95999908447266,90.12000274658203,4219.5498046875,37345.12109375,25.780000686645508,4.536499977111816,3.128999948501587
2021-06-10,177.74000549316406,70.29000091552734,90.08000183105469,4239.18017578125,36702.59765625,25.969999313354492,4.489999771118164,3.1489999294281006
2021-06-11,175.74000549316406,70.91000366210938,90.55999755859375,4247.43994140625,37334.3984375,25.8700008392334,4.541500091552734,3.2960000038146973
2021-06-12,175.74000549316406,70.91000366210938,90.55999755859375,4247.43994140625,35552.515625,25.8700008392334,4.541500091552734,3.2960000038146973
2021-06-13,175.74000549316406,70.91000366210938,90.55999755859375,4247.43994140625,39097.859375,25.8700008392334,4.541500091552734,3.2960000038146973
2021-06-14,174.7100067138672,70.87999725341797,90.5199966430664,4255.14990234375,40218.4765625,25.84000015258789,4.5320000648498535,3.3519999980926514
2021-06-15,174.0500030517578,72.12000274658203,90.54000091552734,4246.58984375,40406.26953125,25.649999618530273,4.340000152587891,3.240000009536743
2021-06-16,171.11000061035156,72.1500015258789,91.12999725341797,4223.7001953125,38347.0625,25.260000228881836,4.392499923706055,3.250999927520752
2021-06-17,165.85000610351562,71.04000091552734,91.88999938964844,4221.85986328125,38053.50390625,24.049999237060547,4.184500217437744,3.253000020980835
2021-06-18,164.92999267578125,71.63999938964844,92.2300033569336,4166.4501953125,35787.24609375,23.8799991607666,4.162499904632568,3.2149999141693115
2021-06-19,164.92999267578125,71.63999938964844,92.2300033569336,4166.4501953125,35615.87109375,23.8799991607666,4.162499904632568,3.2149999141693115
2021-06-20,164.92999267578125,71.63999938964844,92.2300033569336,4166.4501953125,35698.296875,23.8799991607666,4.162499904632568,3.2149999141693115
2021-06-21,166.9499969482422,73.66000366210938,91.86000061035156,4224.7900390625,31676.693359375,24.079999923706055,4.1875,3.190999984741211
2021-06-22,166.25,73.05999755859375,91.7300033569336,4246.43994140625,32505.66015625,23.850000381469727,4.234499931335449,3.257999897003174
2021-06-23,166.13999938964844,73.08000183105469,91.80000305175781,4241.83984375,33723.02734375,23.93000030517578,4.330999851226807,3.3329999446868896
2021-06-24,166.0399932861328,73.30000305175781,91.81999969482422,4266.490234375,34662.4375,24.040000915527344,4.311500072479248,3.4179999828338623
2021-06-25,166.58999633789062,74.05000305175781,91.80999755859375,4280.7001953125,31637.779296875,24.18000030517578,4.298999786376953,3.496000051498413
2021-06-26,166.58999633789062,74.05000305175781,91.80999755859375,4280.7001953125,32186.27734375,24.18000030517578,4.298999786376953,3.496000051498413
2021-06-27,166.58999633789062,74.05000305175781,91.80999755859375,4280.7001953125,34649.64453125,24.18000030517578,4.298999786376953,3.496000051498413
2021-06-28,166.5800018310547,72.91000366210938,91.87999725341797,4290.60986328125,34434.3359375,24.209999084472656,4.2779998779296875,3.617000102996826
2021-06-29,164.8300018310547,72.9800033569336,92.05000305175781,4291.7998046875,35867.77734375,23.889999389648438,4.276500225067139,3.630000114440918
2021-06-30,165.6300048828125,73.47000122070312,92.44000244140625,4297.5,35040.8359375,24.219999313354492,4.296500205993652,3.6500000953674316
2021-07-01,166.1999969482422,75.2300033569336,92.5999984741211,4319.93994140625,33572.1171875,24.110000610351562,4.242000102996826,3.6610000133514404
2021-07-02,167.2899932861328,75.16000366210938,92.2300033569336,4352.33984375,33897.046875,24.549999237060547,4.2820000648498535,3.700000047683716
2021-07-03,167.2899932861328,75.16000366210938,92.2300033569336,4352.33984375,34668.546875,24.549999237060547,4.2820000648498535,3.700000047683716
2021-07-04,167.2899932861328,75.16000366210938,92.2300033569336,4352.33984375,35287.78125,24.549999237060547,4.2820000648498535,3.700000047683716
2021-07-05,167.2899932861328,75.16000366210938,92.2300033569336,4352.33984375,33746.00390625,24.549999237060547,4.2820000648498535,3.700000047683716
2021-07-06,168.1199951171875,73.37000274658203,92.55000305175781,4343.5400390625,34235.1953125,24.229999542236328,4.257999897003174,3.63700008392334
2021-07-07,168.75999450683594,72.19999694824219,92.63999938964844,4358.1298828125,33855.328125,24.239999771118164,4.328999996185303,3.5959999561309814
2021-07-08,168.64999389648438,72.94000244140625,92.36000061035156,4320.81982421875,32877.37109375,24.010000228881836,4.271500110626221,3.687999963760376
2021-07-09,169.2100067138672,74.55999755859375,92.12999725341797,4369.5498046875,33798.01171875,24.190000534057617,4.352499961853027,3.6740000247955322
2021-07-10,169.2100067138672,74.55999755859375,92.12999725341797,4369.5498046875,33520.51953125,24.190000534057617,4.352499961853027,3.6740000247955322
2021-07-11,169.2100067138672,74.55999755859375,92.12999725341797,4369.5498046875,34240.1875,24.190000534057617,4.352499961853027,3.6740000247955322
2021-07-12,169.0,74.0999984741211,92.2300033569336,4384.6298828125,33155.84765625,24.280000686645508,4.322999954223633,3.749000072479248
2021-07-13,169.22000122070312,75.25,92.75,4369.2099609375,32702.025390625,24.079999923706055,4.314499855041504,3.696000099182129
2021-07-14,171.0399932861328,73.12999725341797,92.41000366210938,4374.2998046875,32822.34765625,24.329999923706055,4.2769999504089355,3.6600000858306885
2021-07-15,171.07000732421875,71.6500015258789,92.62000274658203,4360.02978515625,31780.73046875,24.3799991607666,4.333000183105469,3.614000082015991
2021-07-16,169.41000366210938,71.80999755859375,92.69000244140625,4327.16015625,31421.5390625,23.770000457763672,4.332499980926514,3.6740000247955322
2021-07-17,169.41000366210938,71.80999755859375,92.69000244140625,4327.16015625,31533.068359375,23.770000457763672,4.332499980926514,3.6740000247955322
2021-07-18,169.41000366210938,71.80999755859375,92.69000244140625,4327.16015625,31796.810546875,23.770000457763672,4.332499980926514,3.6740000247955322
2021-07-19,169.61000061035156,66.41999816894531,92.88999938964844,4258.490234375,30817.83203125,23.290000915527344,4.2104997634887695,3.7790000438690186
2021-07-20,169.38999938964844,67.41999816894531,92.97000122070312,4323.06005859375,29807.34765625,23.139999389648438,4.273499965667725,3.875999927520752
2021-07-21,168.75999450683594,70.30000305175781,92.75,4358.68994140625,32110.693359375,23.420000076293945,4.28249979019165,3.9590001106262207
2021-07-22,169.08999633789062,71.91000366210938,92.81999969482422,4367.47998046875,32313.10546875,23.559999465942383,4.3480000495910645,4.002999782562256
2021-07-23,168.55999755859375,72.06999969482422,92.91000366210938,4411.7900390625,33581.55078125,23.350000381469727,4.406499862670898,4.059999942779541
2021-07-24,168.55999755859375,72.06999969482422,92.91000366210938,4411.7900390625,34292.4453125,23.350000381469727,4.406499862670898,4.059999942779541
2021-07-25,168.55999755859375,72.06999969482422,92.91000366210938,4411.7900390625,35350.1875,23.350000381469727,4.406499862670898,4.059999942779541
